Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011]
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Benin,BEN,53.42,53.9357073170732,54.3270243902439,54.5949756097561,54.7500731707317,54.8159512195122,54.8318048780488,54.8423170731707,54.8901463414634,54.9987804878049,55.188243902439,55.4664878048781,55.8143170731707,56.2080731707317,56.6331707317073,57.0659756097561,57.4833902439024,57.8673902439024,58.204512195122,58.4912682926829,58.7297073170732,58.9329024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bermuda,BMU,..,74.029512195122,..,..,..,..,..,..,..,..,77.8853658536585,77.8853658536585,78.0878048780488,78.3341463414634,78.4853658536586,78.6853658536586,78.8878048780488,78.9341463414634,79.2365853658537,79.3884390243903,79.2885365853658,81.1526829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bhutan,BTN,52.4623170731707,53.2519268292683,54.040512195122,54.8260975609756,55.6091707317073,56.3997317073171,57.205756097561,58.035243902439,58.8886829268293,59.7620731707317,60.6503902439025,61.5466341463415,62.4358292682927,63.303,64.1361707317073,64.9184390243903,65.6379024390244,66.2930975609756,66.8850243902439,67.4166585365854,67.8924146341463,68.3231951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bolivia,BOL,55.1072926829268,55.6500243902439,56.198243902439,56.7494390243903,57.3051219512195,57.8632926829268,58.4249512195122,58.9886097560976,59.5542682926829,60.1214146341463,60.6900487804878,61.2591951219512,61.8288292682927,62.3989756097561,62.9686341463415,63.5397804878049,64.1149512195122,64.6941219512195,65.2738048780488,65.848,66.407756097561,66.9425609756098
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bosnia and Herzegovina,BIH,70.7832195121951,70.5728048780488,70.5180487804878,70.6691219512195,71.029512195122,71.5660975609756,72.2088048780488,72.8587317073171,73.4372926829268,73.9096341463415,74.2607317073171,74.5009268292683,74.6755853658537,74.8243658536585,74.9594878048781,75.0935365853659,75.2314390243902,75.3714878048781,75.5119756097561,75.6573658536585,75.8076829268293,75.9629268292683
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Botswana,BWA,62.5565853658537,61.924512195122,60.9384878048781,59.6189756097561,58.0273902439024,56.2361219512195,54.3361219512195,52.4746097560976,50.8123414634146,49.4864878048781,48.6936341463415,48.6103170731707,49.2434146341464,50.524512195122,52.3563170731707,54.5522195121951,56.8732682926829,59.0745609756098,60.9585853658537,62.4170975609756,63.4022926829268,63.9516097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brazil,BRA,65.3403170731707,65.7426829268293,66.1718048780488,66.6276829268293,67.1068292682927,67.6031951219512,68.1097317073171,68.6163902439024,69.1130975609756,69.5912926829268,70.0419756097561,70.4596097560976,70.845243902439,71.2018780487805,71.532,71.8396341463415,72.1317317073171,72.4148292682927,72.6954146341463,72.9780243902439,73.2641463414634,73.5523414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brunei Darussalam,BRN,73.0511951219512,73.2950487804878,73.5333902439024,73.767243902439,73.9970975609756,74.2229512195122,74.4443170731708,74.6621707317073,74.8755365853659,75.0854146341464,75.2888048780488,75.483243902439,75.6676829268293,75.8461707317073,76.0241219512195,76.2134634146341,76.4281219512195,76.6755609756098,76.956756097561,77.2682926829268,77.5982682926829,77.9323170731708
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bulgaria,BGR,71.6414634146342,71.5609756097561,71.4943902439024,71.3468292682927,71.2087804878049,71.0534146341464,70.8973170731707,70.3512195121951,71.0609756097561,71.4121951219512,71.6634146341463,71.7682926829268,71.8658536585366,72.0658536585366,72.5634146341463,72.5609756097561,72.6121951219512,72.6634146341463,72.9634146341463,73.4121951219512,73.5121951219512,74.1634146341463
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burkina Faso,BFA,49.3656097560976,49.3164634146342,49.2779512195122,49.2596585365854,49.2777073170732,49.3383658536585,49.443512195122,49.5883414634146,49.7769268292683,50.0207073170732,50.3459268292683,50.7832195121951,51.3401951219512,52.0080731707317,52.7677804878049,53.5813170731707,54.4039024390244,55.1888048780488,55.9022926829268,56.5249756097561,57.0513902439024,57.4920487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burundi,BDI,48.0001219512195,47.7652195121951,47.7017317073171,47.8585853658537,48.2392682926829,48.8007804878049,49.4626097560976,50.1198536585366,50.6920487804878,51.149243902439,51.4854878048781,51.7248292682927,51.9282682926829,52.1453170731707,52.3963902439024,52.6969512195122,53.0538780487805,53.4560731707317,53.8910243902439,54.3512195121951,54.8291951219512,55.3120243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cabo Verde,CPV,65.570512195122,65.963512195122,66.3715365853659,66.7945853658537,67.2321219512195,67.6786585365854,68.1231463414634,68.5555609756098,68.9664146341464,69.3546829268293,69.7243902439024,70.0860243902439,70.4481463414634,70.8132682926829,71.1763902439025,71.5235365853658,71.8356829268293,72.0993658536585,72.3095365853659,72.4712195121951,72.5979024390244,72.7095609756098
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cambodia,KHM,53.5100731707317,53.8363414634146,54.1507804878049,54.441756097561,54.7502195121951,55.1216585365854,55.5860243902439,56.1438536585366,56.7916097560976,57.5288048780488,58.3508780487805,59.2472682926829,60.187,61.1375853658537,62.0736097560976,62.9677073170732,63.7955853658537,64.5523414634146,65.2349756097561,65.8444634146342,66.3856585365854,66.8728780487805
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cameroon,CMR,53.5912682926829,53.6242682926829,53.6019512195122,53.5248292682927,53.3968780487805,53.2186097560976,52.9905365853659,52.7260975609756,52.4467317073171,52.1738536585366,51.9358780487805,51.7571951219512,51.6552682926829,51.6390487804878,51.716487804878,51.8890487804878,52.150243902439,52.4791463414634,52.8558292682927,53.2648536585366,53.6948292682927,54.1373658536585
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Canada,CAN,77.3770731707317,77.5534146341464,77.3207317073171,77.6851219512195,77.8619512195122,77.9775609756098,78.2304878048781,78.4804878048781,78.6624390243902,78.8829268292683,79.2365853658537,79.4878048780488,79.590243902439,79.8390243902439,80.1414634146341,80.2926829268293,80.4187804878049,80.6343902439024,80.8253658536586,81.1114634146342,81.4129268292683,81.3492926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Central African Republic,CAF,49.0175609756098,48.6640731707317,48.2573658536585,47.8099268292683,47.3362195121951,46.846243902439,46.3454878048781,45.8463658536585,45.3702926829268,44.9431463414634,44.5972926829268,44.3620731707317,44.2534146341464,44.2778048780488,44.4396829268293,44.7380975609756,45.1631219512195,45.6873902439024,46.284,46.9349756097561,47.6253170731707,48.3504390243903
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chad,TCD,46.9243658536585,47.0265853658537,47.1218536585366,47.2167804878049,47.3134390243902,47.4049268292683,47.4808292682927,47.5336097560976,47.5632195121951,47.5740731707317,47.5780731707317,47.5871219512195,47.6160975609756,47.6818536585366,47.7958292682927,47.9739024390244,48.2300243902439,48.5592195121951,48.9515853658537,49.3931707317073,49.8620731707317,50.3319512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Channel Islands,CHI,75.418243902439,75.6369268292683,75.8496829268293,76.053,76.2473902439024,76.4368536585366,76.6278780487805,76.827,77.0396585365854,77.2683414634146,77.514512195122,77.7781707317073,78.0557804878049,78.3398292682927,78.6253170731707,78.9032195121951,79.1665365853659,79.4108048780488,79.6330243902439,79.8327073170732,80.0103658536585,80.169512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chile,CHL,72.6787804878049,73.1213414634146,73.5584390243903,73.9885609756098,74.4127073170732,74.8303902439024,75.2416097560976,75.6463658536586,76.0446585365854,76.4359756097561,76.8208292682927,77.1987073170732,77.5695853658537,77.9329756097561,78.2893902439025,78.6382926829268,78.9791707317073,79.3135365853659,79.6409024390244,79.9608048780488,80.2758048780488,80.5869756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,China,CHN,69.030512195122,69.1820975609756,69.3396341463415,69.5092195121951,69.6999268292683,69.9264146341464,70.1998292682927,70.5226829268293,70.8904634146341,71.2971219512195,71.7304634146342,72.1757804878049,72.6148780487805,73.0331219512195,73.4199512195122,73.7669512195122,74.0717073170732,74.3404390243903,74.5832682926829,74.8032682926829,75.0074146341463,75.2021707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Colombia,COL,68.2971951219512,68.4513170731707,68.6402195121951,68.8656341463415,69.1295853658537,69.4269268292683,69.7483658536585,70.075,70.3949512195122,70.7005609756098,70.9887073170732,71.2603902439024,71.5217317073171,71.7769024390244,72.0249512195122,72.2639268292683,72.4914390243902,72.705512195122,72.9071707317073,73.0969512195122,73.2778536585366,73.4548048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Comoros,COM,56.6536097560976,57.1452195121951,57.5993414634146,58.0134634146342,58.3825853658537,58.6971707317073,58.9471707317073,59.1355853658537,59.2709268292683,59.3656829268293,59.4389024390244,59.5101463414634,59.5989268292683,59.7208048780488,59.888756097561,60.1097804878049,60.3883170731707,60.7123414634146,61.0672926829268,61.4441951219512,61.830512195122,62.212756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Dem. Rep.",ZAR,48.9929756097561,49.1749268292683,49.2614146341463,49.2534146341464,49.1724146341463,49.0659268292683,48.9969512195122,49.0244634146342,49.1924390243903,49.5174146341463,50.0028780487805,50.6293414634146,51.3468048780488,52.1067804878049,52.8792682926829,53.6382926829268,54.3678292682927,55.0644146341463,55.724,56.3370731707317,56.8961463414634,57.3986341463415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Rep.",COG,55.0289756097561,54.5223902439025,53.9591219512195,53.3626585365854,52.7639268292683,52.1888536585366,51.6598292682927,51.2021951219512,50.8473658536585,50.6282682926829,50.5898780487805,50.7731951219512,51.1792926829268,51.7942195121951,52.598,53.5615365853659,54.6478292682927,55.8013170731707,56.9650731707317,58.0936341463415,59.1431219512195,60.0851707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Costa Rica,CRI,75.6586829268293,75.8419268292683,76.0202195121951,76.1975365853659,76.3763414634146,76.5586097560976,76.7418048780488,76.9224146341463,77.0969268292683,77.2643658536585,77.4226829268293,77.5708780487805,77.7094634146341,77.8404634146341,77.9653658536586,78.0866585365854,78.2078048780488,78.3303170731707,78.4577317073171,78.5926097560976,78.7360487804878,78.8901707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cote d'Ivoire,CIV,52.6069268292683,52.2327317073171,51.7116097560976,51.067512195122,50.3360975609756,49.5606585365854,48.790243902439,48.0750487804878,47.463512195122,46.9925609756098,46.6993902439024,46.6076097560976,46.6955853658537,46.9329756097561,47.2965365853659,47.7518536585366,48.258756097561,48.7788292682927,49.2797804878049,49.7404878048781,50.1514634146342,50.5172195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Croatia,HRV,72.1704878048781,72.1853658536586,71.2414634146342,71.5224390243903,71.8034146341464,72.0843902439024,72.3653658536585,72.4951219512195,72.3170731707317,72.6419512195122,72.8078048780488,74.5129268292683,74.7173170731707,74.6139024390244,75.520243902439,75.2446341463415,75.8368292682927,75.7056097560976,75.9121951219512,76.1682926829268,76.4756097560976,76.7756097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cuba,CUB,74.6438048780488,74.7005609756098,74.8032926829268,74.9589268292683,75.1639756097561,75.409,75.6756341463415,75.9419756097561,76.1930731707317,76.4258780487805,76.6448048780488,76.8652195121951,77.1024634146341,77.3639512195122,77.6446829268293,77.9321463414634,78.2059512195122,78.4491951219512,78.6505121951219,78.8109756097561,78.9356341463415,79.039512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.709756097561,75.3634146341464,75.309756097561,76.1560975609756,..,77.4731707317073
