Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011]
CO2 emissions (kt),EN.ATM.CO2E.KT,Botswana,BWA,2178.198,2148.862,3274.631,3498.318,3494.651,3523.987,3138.952,3212.292,3832.015,3545.989,4275.722,4334.394,4484.741,4264.721,4378.398,4616.753,4646.089,4701.094,4979.786,4400.4,5232.809,4855.108
CO2 emissions (kt),EN.ATM.CO2E.KT,Brazil,BRA,208886.988,219330.604,220705.729,230738.641,242154.012,258347.484,284782.887,300547.32,312289.054,320173.104,327983.814,337433.673,332266.87,321621.569,337826.042,347308.904,347668.27,363212.683,387675.24,367147.374,419754.156,439412.943
CO2 emissions (kt),EN.ATM.CO2E.KT,Brunei Darussalam,BRN,6211.898,5548.171,5504.167,5273.146,5001.788,5097.13,5170.47,5361.154,5570.173,4231.718,6105.555,5753.523,4855.108,4877.11,4847.774,4620.42,4272.055,9053.823,10029.245,8573.446,8602.782,9743.219
CO2 emissions (kt),EN.ATM.CO2E.KT,Bulgaria,BGR,75763.887,58176.955,54458.617,68077.855,54344.94,58004.606,56559.808,51616.692,48998.454,43981.998,43530.957,46453.556,44634.724,47307.967,46787.253,47909.355,48943.449,52188.744,50791.617,42654.544,44128.678,49339.485
CO2 emissions (kt),EN.ATM.CO2E.KT,Burkina Faso,BFA,586.72,627.057,630.724,627.057,645.392,627.057,707.731,806.74,861.745,931.418,1041.428,997.424,1004.758,1078.098,1103.767,1125.769,1360.457,1646.483,1697.821,1664.818,1683.153,1932.509
CO2 emissions (kt),EN.ATM.CO2E.KT,Burundi,BDI,293.36,337.364,308.028,326.363,333.697,322.696,319.029,304.361,293.36,286.026,289.693,205.352,212.686,161.348,198.018,154.014,187.017,187.017,190.684,190.684,194.351,209.019
CO2 emissions (kt),EN.ATM.CO2E.KT,Cabo Verde,CPV,88.008,91.675,102.676,102.676,110.01,113.677,139.346,143.013,154.014,172.349,187.017,209.019,245.689,253.023,264.024,293.36,308.028,370.367,286.026,304.361,293.36,425.372
CO2 emissions (kt),EN.ATM.CO2E.KT,Cambodia,KHM,451.041,462.042,476.71,476.71,539.049,1551.141,1617.147,1540.14,1950.844,1895.839,1976.513,2251.538,2207.534,2379.883,2445.889,2775.919,2999.606,3483.65,3975.028,4132.709,4187.714,4495.742
CO2 emissions (kt),EN.ATM.CO2E.KT,Cameroon,CMR,1738.158,1111.101,3795.345,3898.021,3817.347,4363.73,4602.085,3215.959,3208.625,3080.28,3432.312,3421.311,3417.644,3795.345,3956.693,3696.336,3861.351,5834.197,5544.504,6673.94,6706.943,5661.848
CO2 emissions (kt),EN.ATM.CO2E.KT,Canada,CAN,435181.225,426780.128,440608.385,445665.178,456955.871,467527.832,479463.917,494601.293,506456.704,515462.856,534483.585,527926.989,519335.208,553185.285,552349.209,563071.517,550233.35,560801.644,544105.793,507424.792,496104.763,485463.129
CO2 emissions (kt),EN.ATM.CO2E.KT,Cayman Islands,CYM,253.023,275.025,311.695,333.697,366.7,366.7,388.702,407.037,425.372,421.705,454.708,454.708,469.376,480.377,462.042,480.377,484.044,583.053,594.054,561.051,564.718,583.053
CO2 emissions (kt),EN.ATM.CO2E.KT,Central African Republic,CAF,198.018,205.352,216.353,223.687,234.688,234.688,234.688,245.689,249.356,264.024,267.691,245.689,245.689,234.688,212.686,212.686,227.354,234.688,234.688,234.688,264.024,286.026
CO2 emissions (kt),EN.ATM.CO2E.KT,Chad,TCD,146.68,69.673,88.008,99.009,102.676,102.676,106.343,113.677,113.677,121.011,176.016,172.349,168.682,381.368,377.701,399.703,407.037,462.042,509.713,491.378,517.047,539.049
CO2 emissions (kt),EN.ATM.CO2E.KT,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Chile,CHL,33314.695,31323.514,32474.952,34627.481,38103.797,41745.128,48499.742,56394.793,57641.573,61513.925,58815.013,53549.201,55335.03,55602.721,60054.459,61818.286,64814.225,71638.512,71851.198,66805.406,72258.235,79408.885
CO2 emissions (kt),EN.ATM.CO2E.KT,China,CHN,2460744.017,2584538.27,2695982.067,2878694.009,3058241.33,3320285.15,3463089.131,3469510.048,3324344.519,3318055.614,3405179.867,3487566.356,3694242.143,4525177.009,5288166.032,5790016.984,6414463.08,6791804.714,7035443.861,7692210.895,8256969.232,9019518.215
CO2 emissions (kt),EN.ATM.CO2E.KT,Colombia,COL,57337.212,57120.859,62049.307,64022.153,67571.809,59614.419,60527.502,64909.567,65976.664,56512.137,57923.932,56273.782,55661.393,57421.553,55071.006,60945.54,62940.388,62430.675,65158.923,67432.463,78583.81,72423.25
CO2 emissions (kt),EN.ATM.CO2E.KT,Comoros,COM,77.007,77.007,77.007,77.007,77.007,80.674,66.006,66.006,73.34,80.674,84.341,88.008,91.675,99.009,102.676,110.01,121.011,117.344,121.011,121.011,132.012,157.681
CO2 emissions (kt),EN.ATM.CO2E.KT,"Congo, Dem. Rep.",ZAR,4070.37,3755.008,3619.329,3410.31,2478.892,2966.603,3248.962,2926.266,2533.897,2247.871,1646.483,1664.818,1782.162,1862.836,2137.861,2486.226,2640.24,2830.924,2992.272,2911.598,3252.629,3424.978
CO2 emissions (kt),EN.ATM.CO2E.KT,"Congo, Rep.",COG,1188.108,1265.115,1573.143,1543.807,2148.862,1565.809,1716.156,2343.213,777.404,821.408,1048.762,766.403,575.719,916.75,949.753,1239.446,1118.435,1213.777,1309.119,1705.155,1925.175,2247.871
CO2 emissions (kt),EN.ATM.CO2E.KT,Costa Rica,CRI,2955.602,3336.97,3791.678,3953.026,5269.479,4866.109,4748.765,4987.12,5317.15,5522.502,5474.831,5760.857,6325.575,6626.269,6930.63,6868.291,7099.312,8122.405,8327.757,7601.691,7568.688,7843.713
CO2 emissions (kt),EN.ATM.CO2E.KT,Cote d'Ivoire,CIV,5797.527,5636.179,4624.087,5892.869,5251.144,7132.315,8379.095,8173.743,6912.295,6266.903,6791.284,7726.369,7286.329,5460.163,7664.03,7825.378,6996.636,6882.959,6871.958,5856.199,5885.535,6446.586
CO2 emissions (kt),EN.ATM.CO2E.KT,Croatia,HRV,..,..,16772.858,16428.16,16875.534,17612.601,18518.35,19295.754,20417.856,20491.196,19644.119,20714.883,21877.322,23542.14,23047.095,23105.767,23175.44,24400.218,23366.124,21554.626,20890.899,20553.535
CO2 emissions (kt),EN.ATM.CO2E.KT,Cuba,CUB,33494.378,29655.029,31385.853,29380.004,32247.598,25709.337,26996.454,24649.574,24499.227,25331.636,26083.371,25452.647,26090.705,25485.65,25005.273,26006.364,27407.158,26794.769,30443.434,29897.051,38360.487,35921.932
CO2 emissions (kt),EN.ATM.CO2E.KT,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Cyprus,CYP,4653.423,4741.431,5276.813,5485.832,5636.179,5551.838,5764.524,5885.535,6391.581,6475.922,6849.956,6846.289,7022.305,7748.371,7334,7502.682,7788.708,8188.411,8540.443,8111.404,7708.034,7521.017
CO2 emissions (kt),EN.ATM.CO2E.KT,Czech Republic,CZE,..,..,138667.605,133035.093,126053.125,123651.24,125470.072,127552.928,122470.466,111938.842,123684.243,123548.564,119551.534,121700.396,116320.907,120108.918,122162.438,123321.21,116724.277,107626.45,111168.772,109485.619
CO2 emissions (kt),EN.ATM.CO2E.KT,Denmark,DNK,50230.566,60270.812,54322.938,57065.854,61000.545,57172.197,72181.228,61557.929,59552.08,55148.013,51330.666,52918.477,52049.398,55998.757,50600.933,47095.281,54986.665,50256.235,46955.935,44513.713,46570.9,40377.337
CO2 emissions (kt),EN.ATM.CO2E.KT,Djibouti,DJI,377.701,381.368,392.369,407.037,403.37,399.703,407.037,366.7,392.369,421.705,363.033,326.363,407.037,429.039,410.704,421.705,418.038,462.042,498.712,462.042,517.047,473.043
CO2 emissions (kt),EN.ATM.CO2E.KT,Dominica,DMA,58.672,58.672,58.672,62.339,69.673,80.674,73.34,80.674,77.007,80.674,102.676,113.677,102.676,113.677,110.01,113.677,110.01,150.347,128.345,128.345,135.679,124.678
CO2 emissions (kt),EN.ATM.CO2E.KT,Dominican Republic,DOM,9229.839,10043.913,10923.993,11763.736,12475.134,15885.444,17326.575,18001.303,18397.339,18562.354,19790.799,19816.468,21330.939,21514.289,18309.331,18639.361,19710.125,21301.603,21415.28,20546.201,21363.942,21888.323
CO2 emissions (kt),EN.ATM.CO2E.KT,Ecuador,ECU,16835.197,16486.832,22302.694,24187.532,13637.573,22812.407,23890.505,18276.328,22229.354,21272.267,20942.237,23446.798,24689.911,26523.411,28657.605,29908.052,28859.29,31308.846,29827.378,34601.812,34249.78,35727.581
CO2 emissions (kt),EN.ATM.CO2E.KT,"Egypt, Arab Rep.",EGY,75943.57,78715.822,81264.387,93156.468,85312.755,95723.368,102030.608,108202.169,122243.112,125393.065,141326.18,125451.737,127193.562,147963.45,150911.718,167207.866,178615.903,193342.575,196796.889,198069.338,204677.272,220790.07
CO2 emissions (kt),EN.ATM.CO2E.KT,El Salvador,SLV,2618.238,3230.627,3428.645,3890.687,4429.736,5280.48,4895.445,5760.857,5812.195,5698.518,5742.522,5947.874,6039.549,6552.929,6365.912,6453.92,6846.289,6978.301,6545.595,6442.919,6307.24,6684.941
CO2 emissions (kt),EN.ATM.CO2E.KT,Equatorial Guinea,GNQ,121.011,201.685,216.353,102.676,36.67,132.012,117.344,293.36,168.682,473.043,454.708,3094.948,4979.786,6017.547,5218.141,4712.095,4752.432,4796.436,4503.076,4620.42,4679.092,6688.608
CO2 emissions (kt),EN.ATM.CO2E.KT,Eritrea,ERI,..,..,..,..,223.687,293.36,341.031,528.048,590.387,619.723,608.722,630.724,605.055,726.066,770.07,766.403,561.051,579.386,414.371,513.38,513.38,520.714
CO2 emissions (kt),EN.ATM.CO2E.KT,Estonia,EST,..,..,22995.757,18782.374,18327.666,16827.863,18811.71,18353.335,16508.834,15287.723,15181.38,15595.751,14935.691,17051.55,17216.565,16780.192,16189.805,18844.713,17491.59,14745.007,18338.667,18650.362
CO2 emissions (kt),EN.ATM.CO2E.KT,Ethiopia,ETH,3017.941,2984.938,2966.603,3028.942,2948.268,2145.195,3744.007,4272.055,5023.79,5064.127,5819.529,4308.725,4481.074,4946.783,5243.81,5053.126,5419.826,5914.871,6369.579,6560.263,6618.935,7543.019
CO2 emissions (kt),EN.ATM.CO2E.KT,Faroe Islands,FRO,623.39,594.054,605.055,667.394,586.72,689.396,608.722,594.054,630.724,638.058,689.396,762.736,733.4,748.068,766.403,722.399,678.395,689.396,630.724,575.719,630.724,568.385
CO2 emissions (kt),EN.ATM.CO2E.KT,Fiji,FJI,817.741,674.728,722.399,762.736,817.741,869.079,894.748,737.067,704.064,803.073,865.412,1114.768,836.076,861.745,1133.103,1364.124,1360.457,1202.776,1078.098,847.077,1294.451,1235.779
CO2 emissions (kt),EN.ATM.CO2E.KT,Finland,FIN,51745.037,53699.548,47472.982,50402.915,57223.535,52713.125,61282.904,59933.448,56988.847,55423.038,52427.099,57051.186,61682.607,69130.284,67091.432,54645.634,66200.351,63985.483,56596.478,53167.833,61843.955,54766.645
CO2 emissions (kt),EN.ATM.CO2E.KT,France,FRA,375632.812,390627.175,365819.92,359861.045,338093.733,349116.735,375280.78,351507.619,381877.713,373461.948,364063.427,381155.314,378929.445,386333.118,388401.306,390550.168,381467.009,374914.08,371734.791,356626.751,357437.158,338805.131
CO2 emissions (kt),EN.ATM.CO2E.KT,French Polynesia,PYF,630.724,638.058,645.392,616.056,539.049,572.052,579.386,597.721,594.054,583.053,630.724,737.067,737.067,799.406,788.405,850.744,850.744,843.41,869.079,872.746,883.747,858.078
CO2 emissions (kt),EN.ATM.CO2E.KT,Gabon,GAB,4844.107,1477.801,2130.527,3281.965,3351.638,3857.684,3534.988,3545.989,1631.815,1437.464,1052.429,1782.162,1778.495,1441.131,1851.835,2174.531,2082.856,1991.181,2057.187,2145.195,2244.204,2236.87
CO2 emissions (kt),EN.ATM.CO2E.KT,"Gambia, The",GMB,190.684,198.018,198.018,209.019,209.019,216.353,216.353,216.353,234.688,256.69,275.025,282.359,315.362,315.362,322.696,322.696,337.364,396.036,410.704,436.373,473.043,421.705
CO2 emissions (kt),EN.ATM.CO2E.KT,Georgia,GEO,..,..,15335.394,9952.238,6083.553,2302.876,4066.703,4437.07,4961.451,4345.395,4536.079,3769.676,3388.308,3773.343,4323.393,5067.794,6149.559,6420.917,6417.25,6270.57,6530.927,7931.721
CO2 emissions (kt),EN.ATM.CO2E.KT,Germany,DEU,..,929973.202,891975.748,877645.112,865558.68,864110.215,889614.2,862276.715,855364.42,822460.429,829977.779,853662.932,828771.336,823391.847,817711.664,797279.14,805845.252,780627.293,782152.765,721064.212,750697.239,729457.975
CO2 emissions (kt),EN.ATM.CO2E.KT,Ghana,GHA,3931.024,4044.701,4096.039,4664.424,5071.461,5427.16,5757.19,6395.248,6402.582,6549.262,6288.905,6919.629,7422.008,7631.027,7348.668,6992.969,9358.184,9827.56,9138.164,7708.034,10102.585,10080.583
CO2 emissions (kt),EN.ATM.CO2E.KT,Greece,GRC,74278.752,74062.399,75499.863,75712.549,77909.082,78781.828,80241.294,83717.61,87751.31,86636.542,91616.328,93805.527,93669.848,95738.036,97149.831,98675.303,97285.51,98246.264,97809.891,94901.96,86717.216,84047.64
CO2 emissions (kt),EN.ATM.CO2E.KT,Greenland,GRL,557.384,550.05,484.044,502.379,506.046,506.046,517.047,524.381,531.715,542.716,531.715,539.049,539.049,531.715,583.053,608.722,627.057,638.058,660.06,575.719,663.727,707.731
CO2 emissions (kt),EN.ATM.CO2E.KT,Grenada,GRD,110.01,113.677,121.011,124.678,143.013,154.014,157.681,172.349,176.016,194.351,190.684,194.351,205.352,216.353,205.352,216.353,231.021,238.355,260.357,253.023,260.357,253.023
CO2 emissions (kt),EN.ATM.CO2E.KT,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Guatemala,GTM,5086.129,5053.126,6017.547,5658.181,6838.955,7165.318,6651.938,7598.024,8753.129,8929.145,9915.568,10626.966,11096.342,10502.288,11620.723,12453.132,12526.472,12636.482,11441.04,12467.8,11367.7,11257.69
CO2 emissions (kt),EN.ATM.CO2E.KT,Guinea,GIN,1056.096,1074.431,1074.431,1103.767,1228.445,1250.447,1272.449,1279.783,1243.113,1272.449,1279.783,1298.118,1323.787,1342.122,1342.122,1180.774,1180.774,1210.11,1998.515,2108.525,2486.226,2596.236
CO2 emissions (kt),EN.ATM.CO2E.KT,Guinea-Bissau,GNB,253.023,256.69,260.357,278.692,278.692,282.359,286.026,264.024,172.349,194.351,146.68,150.347,154.014,194.351,201.685,212.686,216.353,231.021,227.354,234.688,238.355,245.689
CO2 emissions (kt),EN.ATM.CO2E.KT,Guyana,GUY,1140.437,1122.102,1052.429,1052.429,1393.46,1474.134,1529.139,1598.812,1657.484,1679.486,1609.813,1595.145,1580.477,1565.809,1628.148,1437.464,1290.784,1562.142,1558.475,1565.809,1719.823,1782.162
CO2 emissions (kt),EN.ATM.CO2E.KT,Haiti,HTI,993.757,997.424,909.416,663.727,300.694,902.082,1034.094,1367.791,1232.112,1331.121,1367.791,1569.476,1826.166,1734.491,1987.514,2075.522,2112.192,2390.884,2427.554,2262.539,2119.526,2211.201
CO2 emissions (kt),EN.ATM.CO2E.KT,Honduras,HND,2592.569,2698.912,3076.613,2849.259,3336.97,3879.686,3960.36,4158.378,4649.756,4741.431,5031.124,5713.186,6090.887,6769.282,7367.003,7554.02,7007.637,8778.798,8672.455,7814.377,8107.737,8412.098
CO2 emissions (kt),EN.ATM.CO2E.KT,"Hong Kong SAR, China",HKG,27660.181,28892.293,33428.372,35129.86,31429.857,31620.541,29365.336,30854.138,39233.233,42753.553,40465.345,37971.785,36952.359,40065.642,38415.492,40546.019,38554.838,39962.966,38573.173,36996.363,36288.632,40274.661
CO2 emissions (kt),EN.ATM.CO2E.KT,Hungary,HUN,69614.328,66585.386,60388.156,61909.961,58892.02,60369.821,62060.308,60890.535,59163.378,58796.678,55811.74,56955.844,56094.099,59064.369,57458.223,58019.274,57388.55,56035.427,54843.652,48782.101,50747.613,48492.408
CO2 emissions (kt),EN.ATM.CO2E.KT,Iceland,ISL,1998.515,1767.494,1818.832,1976.513,2009.516,1947.177,2211.201,2104.858,2101.191,2068.188,2163.53,2101.191,2170.864,2167.197,2233.203,2203.867,2277.207,2310.21,2119.526,2053.52,1961.845,1881.171
CO2 emissions (kt),EN.ATM.CO2E.KT,India,IND,690576.774,737851.738,783634.233,814297.687,864931.623,920046.633,1002224.103,1043939.895,1071911.771,1144390.026,1186663.202,1203843.097,1226791.183,1281913.527,1348524.582,1411127.606,1504364.748,1611199.126,1793074.992,1965820.028,1950950.343,2074344.893
CO2 emissions (kt),EN.ATM.CO2E.KT,Indonesia,IDN,149565.929,179730.671,202576.081,218600.871,221413.46,224941.114,253290.691,278658.997,210210.775,241988.997,263418.945,294907.474,306737.216,316792.13,337635.358,341991.754,345119.705,375544.804,412387.153,453105.521,436981.722,563984.6
CO2 emissions (kt),EN.ATM.CO2E.KT,"Iran, Islamic Rep.",IRN,211134.859,228036.062,229073.823,237768.28,265824.497,273528.864,276726.488,269979.208,309230.776,382713.789,372702.879,398826.587,402178.225,418859.408,447480.343,469328.329,509889.016,521187.043,546394.001,557039.302,571604.626,586598.989
CO2 emissions (kt),EN.ATM.CO2E.KT,Iraq,IRQ,52555.444,47421.644,61671.606,66801.739,75045.155,77901.748,69500.651,68308.876,72371.912,72283.904,72445.252,85342.091,87259.932,91117.616,114084.037,113522.986,98770.645,62155.65,93149.134,104296.814,111447.464,133654.816
CO2 emissions (kt),EN.ATM.CO2E.KT,Ireland,IRL,31242.84,31422.523,31022.82,31275.843,32669.303,32958.996,34909.84,36424.311,38565.839,40138.982,41235.415,44026.002,43618.965,43200.927,43820.65,43512.622,43292.602,44715.398,42771.888,40325.999,40175.652,36068.612
CO2 emissions (kt),EN.ATM.CO2E.KT,Isle of Man,IMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Israel,ISR,36537.988,37022.032,43076.249,45393.793,48705.094,51473.679,53435.524,56259.114,57472.891,56090.432,60263.478,63600.448,59819.771,62896.384,59086.371,57036.518,62584.689,62826.711,68268.539,64473.194,68891.929,69522.653
CO2 emissions (kt),EN.ATM.CO2E.KT,Italy,ITA,417550.289,423894.199,420535.227,411917.777,407378.031,430483.798,425830.375,430487.465,440153.677,441998.178,450564.29,450347.937,452610.476,468349.24,473970.751,473384.031,469346.664,462676.391,447186.983,401591.505,405361.181,397994.178
CO2 emissions (kt),EN.ATM.CO2E.KT,Jamaica,JAM,7964.724,8173.743,8096.736,8415.765,8632.118,9702.882,10197.927,10630.633,9728.551,9772.555,10318.938,10626.966,10300.603,10722.308,10714.974,10645.301,12020.426,13479.892,11961.754,8591.781,7190.987,7755.705
CO2 emissions (kt),EN.ATM.CO2E.KT,Japan,JPN,1094287.805,1099883.647,1123000.415,1108248.074,1173883.707,1183755.271,1205408.906,1201378.873,1158779.334,1197873.221,1219453.516,1202181.946,1216725.268,1237344.809,1259328.474,1237623.501,1230898.223,1250758.695,1206732.693,1101027.751,1168918.589,1187656.959
CO2 emissions (kt),EN.ATM.CO2E.KT,Jordan,JOR,10403.279,9798.224,12266.115,12101.1,13633.906,13556.899,14187.623,14418.644,14543.322,14568.991,15507.743,16002.788,16886.535,17469.588,19240.749,21059.581,21121.92,22035.003,21349.274,21891.99,21180.592,22258.69
CO2 emissions (kt),EN.ATM.CO2E.KT,Kazakhstan,KAZ,..,..,261306.753,221105.432,199488.467,166731.156,140691.789,129580.779,125063.035,116493.256,127769.281,147908.445,151945.812,153815.982,172158.316,176947.418,192532.168,220203.35,229774.22,214189.47,247214.472,261761.461
CO2 emissions (kt),EN.ATM.CO2E.KT,Kenya,KEN,5823.196,4840.44,5540.837,6347.577,6556.596,7554.02,9328.848,8265.418,10036.579,10172.258,10417.947,9369.185,7968.391,6754.614,7623.693,8562.445,9574.537,9831.227,10241.931,12350.456,12420.129,13567.9
CO2 emissions (kt),EN.ATM.CO2E.KT,Kiribati,KIR,22.002,22.002,22.002,22.002,22.002,22.002,36.67,29.336,33.003,29.336,33.003,25.669,40.337,40.337,44.004,62.339,69.673,51.338,55.005,40.337,62.339,62.339
CO2 emissions (kt),EN.ATM.CO2E.KT,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,64927.902,71095.796,76698.972,79474.891,76108.585,77777.07,79482.225,83013.546,84557.353,70369.73,78081.431,75228.505,72492.923,73578.355
CO2 emissions (kt),EN.ATM.CO2E.KT,"Korea, Rep.",KOR,246943.114,261482.769,284280.508,321951.599,344037.94,374771.067,403780.704,430032.757,364833.497,399864.348,447561.017,450193.923,465631.993,466215.046,482276.506,462922.08,470655.783,495675.724,507589.807,508862.256,566716.515,589426.246
CO2 emissions (kt),EN.ATM.CO2E.KT,Kosovo,KSV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Kuwait,KWT,48312.725,10190.593,21085.25,33274.358,38906.87,54821.65,50153.559,54920.659,51745.037,54022.244,53560.202,57641.573,58228.293,59922.447,63534.442,71546.837,73769.039,75235.839,82731.187,85635.451,90846.258,91029.608
CO2 emissions (kt),EN.ATM.CO2E.KT,Kyrgyz Republic,KGZ,..,..,10861.654,8305.755,6050.55,4437.07,5588.508,5482.165,5823.196,4561.748,4528.745,3780.677,4847.774,5328.151,5724.187,5247.477,5174.137,5903.87,5687.517,6354.911,6153.226,6615.268
CO2 emissions (kt),EN.ATM.CO2E.KT,Lao PDR,LAO,234.688,253.023,278.692,278.692,300.694,377.701,506.046,638.058,718.732,957.087,971.755,902.082,1177.107,1129.436,1422.796,1433.797,1580.477,938.752,979.089,986.423,1272.449,1202.776
CO2 emissions (kt),EN.ATM.CO2E.KT,Latvia,LVA,..,..,13538.564,12108.434,11316.362,9640.543,9493.863,8364.427,8071.067,6827.954,6241.234,6853.623,6651.938,7088.311,7132.315,7176.319,7583.356,8316.756,7902.385,7374.337,8313.089,7799.709
CO2 emissions (kt),EN.ATM.CO2E.KT,Lebanon,LBN,9101.494,9501.197,11360.366,11661.06,12742.825,13626.572,13806.255,15654.423,16655.514,16494.166,15284.056,16204.473,16035.791,18217.656,16835.197,16244.81,14495.651,13520.229,17267.903,20912.901,20091.493,20487.529
CO2 emissions (kt),EN.ATM.CO2E.KT,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1419.129,1444.798,1474.134,2082.856,2112.192,2258.872,2200.2
CO2 emissions (kt),EN.ATM.CO2E.KT,Liberia,LBR,484.044,286.026,289.693,322.696,319.029,333.697,344.698,355.699,388.702,407.037,436.373,502.379,502.379,531.715,627.057,740.734,759.069,678.395,575.719,528.048,803.073,891.081
CO2 emissions (kt),EN.ATM.CO2E.KT,Libya,LBY,36780.01,42863.563,37260.387,38947.207,44132.345,46020.85,44158.014,44975.755,45474.467,44620.056,47113.616,48100.039,47832.348,49167.136,50358.911,52108.07,54509.955,53230.172,55943.752,62316.998,66057.338,39020.547
CO2 emissions (kt),EN.ATM.CO2E.KT,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.673,69.673,55.005,58.672,51.338
CO2 emissions (kt),EN.ATM.CO2E.KT,Lithuania,LTU,..,..,22148.68,17495.257,17359.578,16204.473,15731.43,15339.061,16197.139,13692.578,12200.109,12918.841,13212.201,12915.174,13329.545,13993.272,14293.966,14748.674,14708.337,12416.462,13377.216,13740.249
CO2 emissions (kt),EN.ATM.CO2E.KT,Luxembourg,LUX,10003.576,10615.965,10571.961,10788.314,10190.593,8316.756,8437.767,7939.055,7356.002,7686.032,8239.749,8800.8,9416.856,9904.567,11268.691,11547.383,11349.365,11023.002,10938.661,10392.278,10967.997,10832.318
CO2 emissions (kt),EN.ATM.CO2E.KT,"Macao SAR, China",MAC,1034.094,1092.766,1085.432,1188.108,1283.45,1243.113,1415.462,1499.803,1565.809,1532.806,1635.482,1686.82,1525.472,1536.473,1727.157,1837.167,1631.815,1543.807,1338.455,1455.799,1199.109,1166.106
CO2 emissions (kt),EN.ATM.CO2E.KT,"Macedonia, FYR",MKD,..,..,10777.313,10340.94,10469.285,10839.652,11741.734,10634.3,12625.481,11723.399,12064.43,11998.424,10934.994,11309.028,11191.684,11279.692,10938.661,9493.863,9402.188,8698.124,8602.782,9336.182
CO2 emissions (kt),EN.ATM.CO2E.KT,Madagascar,MDG,986.423,1074.431,1045.095,1070.764,1316.453,1312.786,1411.795,1701.488,1738.158,1925.175,1873.837,1741.825,1235.779,1701.488,1807.831,1741.825,1683.153,1815.165,1987.514,1895.839,2086.523,2449.556
CO2 emissions (kt),EN.ATM.CO2E.KT,Malawi,MWI,612.389,660.06,656.393,693.063,718.732,729.733,711.398,759.069,828.742,997.424,905.749,905.749,883.747,957.087,975.422,916.75,953.42,953.42,1147.771,1056.096,1213.777,1206.443
CO2 emissions (kt),EN.ATM.CO2E.KT,Malaysia,MYS,56592.811,68591.235,75298.178,91722.671,94010.879,121132.011,125374.73,124821.013,114186.713,107934.478,126603.175,136716.761,135128.95,160266.235,167332.544,177372.79,170647.512,188124.434,208237.929,203951.206,224589.082,225692.849
CO2 emissions (kt),EN.ATM.CO2E.KT,Maldives,MDV,154.014,172.349,253.023,216.353,220.02,275.025,319.029,366.7,333.697,465.709,498.712,575.719,689.396,597.721,777.404,700.397,887.414,916.75,1008.425,1067.097,1074.431,1103.767
CO2 emissions (kt),EN.ATM.CO2E.KT,Mali,MLI,421.705,436.373,443.707,454.708,462.042,469.376,487.711,524.381,762.736,795.739,821.408,828.742,847.077,843.41,876.413,898.415,942.419,1008.425,1070.764,1147.771,1235.779,1250.447
CO2 emissions (kt),EN.ATM.CO2E.KT,Malta,MLT,2178.198,2075.522,2042.519,2669.576,2438.555,2126.86,2247.871,2522.896,2145.195,2346.88,2064.521,2486.226,2299.209,2581.568,2574.234,2698.912,2574.234,2724.581,2559.566,2390.884,2618.238,2511.895
CO2 emissions (kt),EN.ATM.CO2E.KT,Marshall Islands,MHL,47.671,51.338,55.005,62.339,66.006,66.006,66.006,66.006,69.673,66.006,77.007,80.674,84.341,84.341,88.008,84.341,91.675,99.009,99.009,102.676,102.676,102.676
CO2 emissions (kt),EN.ATM.CO2E.KT,Mauritania,MRT,2665.909,2750.25,2940.934,2959.269,3120.617,2966.603,2973.937,2959.269,1063.43,1133.103,1173.44,1283.45,1353.123,1389.793,1536.473,1587.811,1609.813,1844.501,1936.176,2130.527,2137.861,2310.21
CO2 emissions (kt),EN.ATM.CO2E.KT,Mauritius,MUS,1463.133,1521.805,1708.822,1774.828,1624.481,1829.833,1950.844,1998.515,2170.864,2427.554,2691.578,2863.927,2885.929,3061.945,3091.281,3296.633,3630.33,3689.002,3769.676,3696.336,3916.356,3916.356
